Frames,CPU_freq,CPU_cores_percent,memory,cache_miss,instructions,cycles,temperature,swap,core_demand,RAM_demand,cpi,time
120,2600,0.2,90,16076809,1774460074,1492967685,49,0,1.4,90,0.841364484,37.46112089
120,2600,0.4,70,15827642,1768660622,1432344238,50,42956,1.4,90,0.809846853,27.85797102
120,2600,0.4,75,15260780,1769737122,1430818990,50,41156,1.4,90,0.808492387,26.00150844
120,2600,0.4,80,14929178,1770343953,1425422230,50,23152,1.4,90,0.805166831,25.61818107
120,2600,0.4,85,15000508,1766423351,1410840828,50,22796,1.4,90,0.798699149,22.76742911
120,2600,0.4,90,15378077,1768820106,1421515231,50,0,1.4,90,0.803651669,22.0573616
120,2600,0.6,70,14433725,1769356853,1416593351,51,42960,1.4,90,0.800626142,22.57706886
120,2600,0.6,75,15000036,1766619087,1462503556,51,34304,1.4,90,0.827854497,21.13285281
120,2600,0.6,80,14989839,1766532822,1429257052,50,43220,1.4,90,0.809074722,20.51294112
120,2600,0.6,85,14505277,1765230174,1397920672,52,24300,1.4,90,0.791919769,19.37215503
120,2600,0.6,90,14298291,1765132944,1400468553,52,0,1.4,90,0.793406841,16.61640646
120,2600,0.8,70,14295481,1764671672,1394451657,53,42704,1.4,90,0.790204591,20.37345909
120,2600,0.8,75,14576792,1769222181,1404241603,51,38060,1.4,90,0.793705628,19.57726597
120,2600,0.8,80,14039737,1763068479,1403844936,53,37532,1.4,90,0.796250941,16.74978022
120,2600,0.8,85,14148587,1765179274,1396605091,52,20072,1.4,90,0.791197309,16.01384555
120,2600,0.8,90,14056103,1764712892,1406690216,51,0,1.4,90,0.797121289,14.00194717
120,2600,1,70,14471120,1765656889,1463077500,53,43468,1.4,90,0.828630698,19.11607136
120,2600,1,75,14364028,1764183440,1393534385,53,27000,1.4,90,0.789903336,17.16622661
120,2600,1,80,14669575,1765447486,1462215630,53,34192,1.4,90,0.828240795,15.70134002
120,2600,1,85,13896792,1764936344,1400451671,53,21700,1.4,90,0.793485655,14.70642135
120,2600,1,90,14074970,1765651234,1409876421,52,0,1.4,90,0.798502215,12.43514679
120,2600,1.2,70,14375327,1768088649,1451106627,53,44752,1.4,90,0.820720515,18.30865719
120,2600,1.2,75,14253107,1768532521,1407254096,55,38064,1.4,90,0.795718529,16.87229714
120,2600,1.2,80,13608196,1765915042,1420484122,54,36108,1.4,90,0.804389842,14.96525918
120,2600,1.2,85,13650577,1764037863,1402165216,54,22216,1.4,90,0.794861179,13.82507242
120,2600,1.2,90,13789334,1763679842,1378148538,55,0,1.4,90,0.781405165,11.55473385
120,2600,1.4,70,15176873,1764634793,1457700443,55,39948,1.4,90,0.826063528,17.28326328
120,2600,1.4,75,13910683,1764354330,1384855288,54,36252,1.4,90,0.784907694,16.77434053
120,2600,1.4,80,14301546,1765313404,1405671614,53,27508,1.4,90,0.796273121,14.2364217
120,2600,1.4,85,13828026,1770491167,1380746559,53,18188,1.4,90,0.779866392,13.21699392
120,2600,1.4,90,13265994,1762517815,1376943900,54,0,1.4,90,0.781236869,10.99437818
120,2600,1.6,70,14425232,1764792594,1438202970,56,42948,1.4,90,0.81494164,17.25265318
120,2600,1.6,75,14455129,1765780537,1421119970,54,35492,1.4,90,0.80481121,15.69595439
120,2600,1.6,80,14211428,1766694631,1407238648,53,37292,1.4,90,0.79653757,14.52558888
120,2600,1.6,85,13343152,1763816331,1377859884,53,25356,1.4,90,0.781181045,11.77898065
120,2600,1.6,90,13333799,1762914193,1380752636,56,0,1.4,90,0.783221691,11.0603188
160,900,0.2,70,48695281,1937536676,1870253195,46,44760,1.4,90,0.965273699,352.6564904
160,900,0.2,75,28738000,1833609531,1532064569,47,41740,1.4,90,0.835545705,151.2914452
160,900,0.2,80,27084304,1829958736,1501572962,47,32012,1.4,90,0.820550176,140.5959887
160,900,0.2,85,26063380,1822226574,1501528754,48,26892,1.4,90,0.824007714,127.2452045
160,900,0.2,90,25538514,1825416311,1523497139,48,780,1.4,90,0.834602567,127.122934
160,900,0.4,70,21075056,1795650753,1446005314,48,39080,1.4,90,0.805282047,74.7094252
160,900,0.4,75,20610282,1798003099,1415813947,49,27780,1.4,90,0.787436878,73.83627454
160,900,0.4,80,20356216,1797044461,1435433285,49,26748,1.4,90,0.798774497,72.61298662
160,900,0.4,85,20792587,1795097663,1446046252,49,12104,1.4,90,0.805552969,70.22543503
160,900,0.4,90,20420567,1795182226,1414441222,49,524,1.4,90,0.787909551,67.99349124
160,900,0.6,70,19018582,1789494209,1401687294,49,48864,1.4,90,0.783286857,57.0658397
160,900,0.6,75,19359807,1789136998,1400565271,49,34208,1.4,90,0.782816113,54.7278727
160,900,0.6,80,18849273,1787323184,1390188184,49,17932,1.4,90,0.777804594,54.14754606
160,900,0.6,85,18087061,1787659388,1396545574,49,11020,1.4,90,0.781214578,51.50365176
160,900,0.6,90,18314751,1786471535,1380756349,50,780,1.4,90,0.772895802,49.23835146
160,900,0.8,70,18297741,1786621642,1379420378,50,42444,1.4,90,0.772083101,48.36198658
160,900,0.8,75,17317098,1784899525,1382850816,50,35596,1.4,90,0.774749949,45.90175938
160,900,0.8,80,18038812,1787759996,1396635870,49,34572,1.4,90,0.781221122,46.80017924
160,900,0.8,85,17525979,1783176321,1380615395,50,11836,1.4,90,0.774245025,42.33547953
160,900,0.8,90,17309225,1783157881,1402751033,50,780,1.4,90,0.78666676,40.35778289
160,900,1,70,17271159,1785478868,1381602436,51,42700,1.4,90,0.773799377,43.50157783
160,900,1,75,16655420,1783946170,1367005792,51,40460,1.4,90,0.766281974,40.03843386
160,900,1,80,17278678,1784252985,1366255028,50,29452,1.4,90,0.765729434,40.09305056
160,900,1,85,16644118,1784758631,1355878434,51,16908,1.4,90,0.759698488,36.06909361
160,900,1,90,16459489,1781127817,1354221347,51,780,1.4,90,0.760316769,34.99278766
160,900,1.2,70,17284222,1784828382,1378081209,50,41672,1.4,90,0.772108525,39.26093422
160,900,1.2,75,16762629,1781813705,1393153695,51,35596,1.4,90,0.781873936,38.28706563
160,900,1.2,80,16611803,1781928302,1354602404,51,16224,1.4,90,0.760189062,36.25633178
160,900,1.2,85,16781821,1781405828,1380990603,52,12384,1.4,90,0.775225152,33.71752096
160,900,1.2,90,15690791,1782107231,1361386386,51,524,1.4,90,0.763919456,31.20871737
160,900,1.4,70,17050971,1781364145,1353816876,51,40380,1.4,90,0.759988843,36.18478303
160,900,1.4,75,16627735,1780174134,1353217798,51,37644,1.4,90,0.760160353,35.09590504
160,900,1.4,80,16713419,1779597893,1343758145,51,16652,1.4,90,0.755090883,33.21795478
160,900,1.4,85,17140036,1778458114,1386260857,51,12360,1.4,90,0.779473436,31.33488605
160,900,1.4,90,17250737,1781043375,1376380928,52,524,1.4,90,0.772794727,28.97722387
160,900,1.6,70,16927442,1783574544,1371618210,52,42692,1.4,90,0.769027689,35.29454106
160,900,1.6,75,16568739,1787616278,1380297513,51,35852,1.4,90,0.772144184,34.40755105
160,900,1.6,80,16421020,1779840524,1340657618,52,37900,1.4,90,0.753245923,30.5471395
160,900,1.6,85,16278838,1780059911,1382185251,52,19468,1.4,90,0.776482433,29.48850028
160,900,1.6,90,16250581,1777896463,1347352969,52,780,1.4,90,0.757835452,27.68863318
160,1200,0.2,70,23125811,1811297391,1484949082,49,38412,1.4,90,0.819826214,101.3116584
160,1200,0.2,75,22992337,1809540469,1484512737,49,26752,1.4,90,0.820381065,99.58813787
160,1200,0.2,80,22942659,1808007812,1469694187,49,34316,1.4,90,0.812880441,97.90651924
160,1200,0.2,85,22669684,1807641427,1469130664,49,12356,1.4,90,0.812733456,96.13029627
160,1200,0.2,90,22482372,1804177671,1475270778,48,268,1.4,90,0.81769706,94.0859836
160,1200,0.4,70,19249351,1791206986,1420762702,49,43748,1.4,90,0.793187339,59.82729223
160,1200,0.4,75,18765359,1792018287,1399726340,49,35340,1.4,90,0.781089317,58.48782899
160,1200,0.4,80,19347035,1791863632,1416354357,49,34316,1.4,90,0.790436466,57.36944826
160,1200,0.4,85,18533509,1789325470,1424783808,49,14148,1.4,90,0.796268668,54.9372188
160,1200,0.4,90,18769660,1787346629,1430755021,49,780,1.4,90,0.800491073,52.7456172
160,1200,0.6,70,17682923,1785280620,1390261130,49,39868,1.4,90,0.778735351,45.31528569
160,1200,0.6,75,17024900,1781269881,1391465229,49,43472,1.4,90,0.781164743,44.04096801
160,1200,0.6,80,17390894,1782235426,1387593537,49,31904,1.4,90,0.778569159,43.47450306
160,1200,0.6,85,17489318,1780856760,1406154472,49,15628,1.4,90,0.78959437,41.05281722
160,1200,0.6,90,17279244,1780514333,1400070350,50,1036,1.4,90,0.786329166,38.55719187
160,1200,0.8,70,17242063,1781681039,1386245695,49,41148,1.4,90,0.778054918,39.97764668
160,1200,0.8,75,17506921,1781480847,1378450327,49,35596,1.4,90,0.773766571,38.59261915
160,1200,0.8,80,17005624,1782358975,1395468710,50,32780,1.4,90,0.782933589,35.97737922
160,1200,0.8,85,16844704,1779557752,1388444684,50,17420,1.4,90,0.780218952,34.03157072
160,1200,0.8,90,16500671,1778782849,1390248110,50,524,1.4,90,0.781572698,31.86223718
160,1200,1,70,16442112,1778752420,1376467784,49,47332,1.4,90,0.773838882,35.14775862
160,1200,1,75,16585552,1780250224,1400216653,50,44496,1.4,90,0.786528003,33.71908613
160,1200,1,80,15974386,1778695813,1360635993,51,19556,1.4,90,0.764962723,33.12958696
160,1200,1,85,15713141,1777723953,1347680024,50,10692,1.4,90,0.758092966,30.04038453
160,1200,1,90,16494738,1776428243,1374120040,51,780,1.4,90,0.773529719,28.23077371
160,1200,1.2,70,16156253,1777325910,1362768244,51,49664,1.4,90,0.766752027,32.12169661
160,1200,1.2,75,16613099,1779372529,1363051011,51,35852,1.4,90,0.766029029,30.29193465
160,1200,1.2,80,16379849,1776826583,1373848746,51,24700,1.4,90,0.77320362,29.03390395
160,1200,1.2,85,16230713,1775445550,1383975147,51,24076,1.4,90,0.779508641,26.41321277
160,1200,1.2,90,15499415,1775417167,1355125108,52,780,1.4,90,0.763271378,25.41920984
160,1200,1.4,70,16914052,1777889638,1379714811,51,49664,1.4,90,0.776040752,32.04243385
160,1200,1.4,75,16094678,1779064969,1351157490,51,35596,1.4,90,0.759476193,28.36417442
160,1200,1.4,80,15398011,1775203924,1355853751,52,34828,1.4,90,0.763773521,26.1825526
160,1200,1.4,85,15707101,1776203765,1348459582,51,12672,1.4,90,0.75918068,25.97153611
160,1200,1.4,90,15187198,1776711186,1364068484,51,524,1.4,90,0.767749139,23.69066077
160,1200,1.6,70,15288717,1776368582,1356724587,51,40640,1.4,90,0.763762994,29.04874237
160,1200,1.6,75,15920474,1778119702,1377075282,51,35852,1.4,90,0.774455893,28.36918105
160,1200,1.6,80,15217362,1777773315,1384532781,52,22900,1.4,90,0.778801644,30.9973393
160,1200,1.6,85,15681495,1779609121,1381125908,52,12356,1.4,90,0.776083856,29.96210959
160,1200,1.6,90,15971763,1778197540,1377935250,52,780,1.4,90,0.77490561,26.61928913
160,1400,0.2,70,21996687,1807871986,1511894038,49,45260,1.4,90,0.836283791,101.7511252
160,1400,0.2,75,22653472,1809690613,1488496018,49,25204,1.4,90,0.822514085,100.9631659
160,1400,0.2,80,21617936,1822048151,1756502383,49,21620,1.4,90,0.964026325,93.06181293
160,1400,0.2,85,22447717,1832028974,1775649987,49,16472,1.4,90,0.96922593,96.15125619
160,1400,0.2,90,21440611,1823286817,1740790679,49,0,1.4,90,0.954754163,94.10114661
160,1400,0.4,70,18349730,1792097817,1455840392,49,43716,1.4,90,0.81236659,61.71324306
160,1400,0.4,75,19726727,1791343018,1441492980,49,34060,1.4,90,0.804699583,61.02149842
160,1400,0.4,80,18095085,1791741983,1448860963,49,18956,1.4,90,0.808632591,58.65579262
160,1400,0.4,85,18537132,1805946748,1678959297,49,10048,1.4,90,0.929683723,58.60402188
160,1400,0.4,90,18038919,1788579585,1432832664,49,1804,1.4,90,0.801100871,53.95208374
160,1400,0.6,70,17511538,1787827240,1433086757,49,46804,1.4,90,0.801580111,47.83462388
160,1400,0.6,75,17620496,1802844915,1676645095,49,35852,1.4,90,0.929999625,47.96685
160,1400,0.6,80,17620196,1785361399,1428307195,49,29068,1.4,90,0.800010124,44.81434388
160,1400,0.6,85,17470847,1783144374,1402676806,50,25100,1.4,90,0.786631092,42.69415087
160,1400,0.6,90,17214802,1782662673,1427226631,49,15372,1.4,90,0.800615087,40.55628194
160,1400,0.8,70,17346122,1787142836,1464276712,49,48860,1.4,90,0.819339497,42.77039066
160,1400,0.8,75,17285145,1798789553,1679571624,49,37900,1.4,90,0.933723248,40.71692475
160,1400,0.8,80,16746793,1783553136,1411702452,49,37388,1.4,90,0.791511295,36.74305048
160,1400,0.8,85,16638992,1782612694,1387430294,49,25868,1.4,90,0.778312809,37.52415018
160,1400,0.8,90,16506357,1781323068,1404093767,49,17676,1.4,90,0.788230834,33.79867873
160,1400,1,70,16381487,1800827668,1666326889,49,43228,1.4,90,0.925311688,38.93838963
160,1400,1,75,15924415,1782818465,1394181304,49,35852,1.4,90,0.782009684,36.45884548
160,1400,1,80,15961528,1780595611,1396583679,51,32000,1.4,90,0.784335124,35.08126009
160,1400,1,85,16091565,1786557096,1515510917,50,14972,1.4,90,0.848285745,32.53482063
160,1400,1,90,16213604,1796845841,1646050044,50,780,1.4,90,0.916077499,30.27186179
160,1400,1.2,70,16406642,1780268339,1431726394,50,43728,1.4,90,0.804219433,35.87693046
160,1400,1.2,75,16077088,1778476923,1392604857,51,35596,1.4,90,0.78303229,33.63409545
160,1400,1.2,80,15935271,1778568024,1408509458,51,39692,1.4,90,0.791934545,30.3297073
160,1400,1.2,85,15782223,1778830768,1370271195,52,12900,1.4,90,0.770321281,30.32855674
160,1400,1.2,90,15777008,1778383558,1391722215,51,21772,1.4,90,0.782577082,27.52556361
160,1400,1.4,70,16862135,1779616724,1399998032,51,44496,1.4,90,0.78668514,34.55099105
160,1400,1.4,75,16308409,1794885962,1651790813,50,35852,1.4,90,0.920276189,32.98899326
160,1400,1.4,80,15734702,1783130556,1381828958,51,38156,1.4,90,0.774945476,27.58828936
160,1400,1.4,85,15797514,1778624730,1368719830,52,13976,1.4,90,0.769538288,29.19554557
160,1400,1.4,90,15676755,1775954923,1377966679,51,0,1.4,90,0.775901832,25.43308096
160,1400,1.6,70,15769965,1780598174,1370680261,50,43468,1.4,90,0.769786402,32.3743834
160,1400,1.6,75,15485082,1777107704,1369679250,51,35596,1.4,90,0.770735081,32.32791494
160,1400,1.6,80,15997149,1778960943,1388370163,52,39436,1.4,90,0.780438811,27.83722335
160,1400,1.6,85,15650543,1778472256,1423737045,52,12360,1.4,90,0.800539362,27.71954115
160,1400,1.6,90,15467067,1792061622,1670797433,52,268,1.4,90,0.932332579,23.78728516
160,1700,0.2,70,20948640,1804073290,1507929277,49,54492,1.4,90,0.835847017,85.86791347
160,1700,0.2,75,21032720,1820717228,1818988489,49,28552,1.4,90,0.999050518,83.00195029
160,1700,0.2,80,21508082,1818746219,1862519569,49,36864,1.4,90,1.024067871,84.07639189
160,1700,0.2,85,20525553,1799349246,1482616490,49,14668,1.4,90,0.823973719,79.08725229
160,1700,0.2,90,20904290,1797591478,1488148711,49,268,1.4,90,0.827857013,77.46877219
160,1700,0.4,70,18616220,1788996353,1425518091,48,48356,1.4,90,0.796825599,55.17568472
160,1700,0.4,75,18311025,1786837151,1489274151,49,39436,1.4,90,0.833469435,51.08379268
160,1700,0.4,80,18598926,1786263565,1455179244,49,20068,1.4,90,0.814649793,50.77165079
160,1700,0.4,85,17717476,1805830264,1745751562,49,9484,1.4,90,0.966730704,48.55398002
160,1700,0.4,90,17731680,1806009584,1739907353,50,0,1.4,90,0.963398737,47.34054598
160,1700,0.6,70,17720689,1785674353,1440710850,50,48104,1.4,90,0.806816118,44.7774829
160,1700,0.6,75,17179331,1800744062,1746781898,49,36516,1.4,90,0.970033407,41.94003065
160,1700,0.6,80,17411522,1784399001,1439117623,49,16908,1.4,90,0.806499904,40.97996498
160,1700,0.6,85,16883624,1782949384,1421111749,50,31756,1.4,90,0.797056698,39.1116324
160,1700,0.6,90,16378262,1799660248,1714961228,50,268,1.4,90,0.952936106,34.19512845
160,1700,0.8,70,16841551,1783159885,1408373570,50,43700,1.4,90,0.789819007,39.16469663
160,1700,0.8,75,16886093,1780299405,1425726269,50,44556,1.4,90,0.80083511,36.57439287
160,1700,0.8,80,15786782,1798634510,1706600414,50,42252,1.4,90,0.94883113,33.92714274
160,1700,0.8,85,16555127,1781595916,1494790634,51,40204,1.4,90,0.839017771,27.64996088
160,1700,0.8,90,16139325,1774927509,1408513311,50,0,1.4,90,0.793561035,25.51019355
160,1700,1,70,15847743,1777452325,1375322334,52,39948,1.4,90,0.773760463,28.79538226
160,1700,1,75,16034939,1776790425,1416010540,51,36256,1.4,90,0.796948543,29.69805053
160,1700,1,80,16028209,1774606894,1405441674,50,18524,1.4,90,0.791973523,25.93705361
160,1700,1,85,15086555,1772409666,1353907005,51,40716,1.4,90,0.763879272,23.95844217
160,1700,1,90,14977952,1772844404,1361452472,52,524,1.4,90,0.767948089,22.02879005
160,1700,1.2,70,16028412,1777924908,1400806135,52,46036,1.4,90,0.787888245,27.31166884
160,1700,1.2,75,15556748,1775125483,1366962481,51,37900,1.4,90,0.770065268,25.05026656
160,1700,1.2,80,15770815,1775648911,1396628370,51,20844,1.4,90,0.786545336,24.51255086
160,1700,1.2,85,15301022,1772198524,1375727932,52,15872,1.4,90,0.776283195,22.51101309
160,1700,1.2,90,14848244,1774514861,1355059517,51,780,1.4,90,0.763622524,20.49272639
160,1700,1.4,70,15787759,1774303180,1382810663,52,39876,1.4,90,0.779354216,25.35673277
160,1700,1.4,75,15366182,1772420407,1366086592,52,39436,1.4,90,0.770746368,23.71722705
160,1700,1.4,80,16305792,1771722796,1411108022,52,20320,1.4,90,0.79646095,23.01353327
160,1700,1.4,85,15997362,1771587563,1386636248,52,13384,1.4,90,0.782708276,22.33599103
160,1700,1.4,90,15014117,1771251108,1379923727,51,12556,1.4,90,0.779067248,19.41854286
160,1700,1.6,70,15769423,1773678487,1392039878,53,40112,1.4,90,0.784832137,25.25863767
160,1700,1.6,75,15445546,1774120685,1374213864,52,39436,1.4,90,0.774588716,23.23640233
160,1700,1.6,80,15083375,1772899283,1371622662,52,19304,1.4,90,0.773660791,22.08722725
160,1700,1.6,85,14478282,1773171924,1384414249,52,12872,1.4,90,0.780755792,20.64114324
160,1700,1.6,90,15081888,1773440357,1394848607,52,0,1.4,90,0.786521295,18.60269885
160,2000,0.2,70,19768608,1794601970,1494594533,49,45764,1.4,90,0.832827868,66.50872677
160,2000,0.2,75,19253684,1789874864,1484959571,49,28552,1.4,90,0.829644352,64.42311187
160,2000,0.2,80,19502126,1789610211,1477613704,49,21360,1.4,90,0.825662312,63.4268899
160,2000,0.2,85,19138821,1790048059,1451212784,49,18176,1.4,90,0.810711632,61.4224857
160,2000,0.2,90,19668677,1788913653,1516094843,49,0,1.4,90,0.847494702,59.69517719
160,2000,0.4,70,17165444,1780884648,1460431156,49,51440,1.4,90,0.820059378,40.64063757
160,2000,0.4,75,16929118,1780519385,1416516185,49,36780,1.4,90,0.795563473,39.06616425
160,2000,0.4,80,17306372,1779023213,1437463286,50,21860,1.4,90,0.808007043,37.98336136
160,2000,0.4,85,17211435,1776378221,1451115432,50,17060,1.4,90,0.816895532,36.12818134
160,2000,0.4,90,16898085,1780565319,1442760761,50,0,1.4,90,0.810282412,34.29353242
160,2000,0.6,70,15932082,1776439260,1439802148,50,55808,1.4,90,0.810498946,33.57996584
160,2000,0.6,75,16713093,1775707177,1440027828,50,36108,1.4,90,0.810960189,31.58429857
160,2000,0.6,80,15916719,1779124256,1385464835,50,20328,1.4,90,0.778734161,29.78226407
160,2000,0.6,85,15806833,1774807697,1394416839,50,12812,1.4,90,0.785672071,27.53849019
160,2000,0.6,90,15526412,1774580946,1394592443,50,0,1.4,90,0.785871417,26.06741761
160,2000,0.8,70,16355925,1775820170,1443364651,51,44496,1.4,90,0.812787621,28.64317422
160,2000,0.8,75,15495891,1774334063,1409375471,52,40900,1.4,90,0.794312357,26.23621312
160,2000,0.8,80,16632965,1772345955,1417547101,51,38912,1.4,90,0.799813996,25.34157766
160,2000,0.8,85,14959168,1773718381,1406780715,51,39692,1.4,90,0.793125183,23.03078446
160,2000,0.8,90,15616689,1772949646,1434205242,52,268,1.4,90,0.80893738,22.31745492
160,2000,1,70,15412517,1773484450,1372502694,52,44488,1.4,90,0.773901736,26.61662539
160,2000,1,75,15124129,1772406894,1382044844,53,38584,1.4,90,0.779755963,24.31564155
160,2000,1,80,15795590,1772036543,1389447864,53,18784,1.4,90,0.78409662,23.01785265
160,2000,1,85,15346955,1771648736,1405947274,51,40716,1.4,90,0.793581281,21.08857124
160,2000,1,90,14735575,1772683508,1385373155,53,524,1.4,90,0.781511843,19.4191123
160,2000,1.2,70,15698733,1771027305,1392698382,52,46016,1.4,90,0.786378831,24.064106
160,2000,1.2,75,15356404,1773244977,1422932932,53,37120,1.4,90,0.802445771,22.54318947
160,2000,1.2,80,15875804,1771430402,1416520679,53,38656,1.4,90,0.799647944,20.41412756
160,2000,1.2,85,15306364,1770496517,1397192719,51,24332,1.4,90,0.789153046,19.18446063
160,2000,1.2,90,15116213,1769998564,1393400830,53,0,1.4,90,0.787232746,17.8971509
160,2000,1.4,70,15575349,1773689571,1433187415,53,50640,1.4,90,0.808026071,23.15760984
160,2000,1.4,75,15582199,1770288509,1432456356,54,38324,1.4,90,0.809165483,21.42550874
160,2000,1.4,80,14714764,1771698430,1405152164,52,21608,1.4,90,0.793110238,20.42851148
160,2000,1.4,85,15420133,1772381538,1425971927,53,24332,1.4,90,0.804551332,18.16700677
160,2000,1.4,90,14115500,1771549697,1393093344,51,1036,1.4,90,0.786369892,16.7963945
160,2000,1.6,70,15073578,1772920096,1425806629,53,40108,1.4,90,0.804213699,22.7530717
160,2000,1.6,75,15406500,1771303139,1444424627,54,38668,1.4,90,0.815458741,21.22535704
160,2000,1.6,80,15150938,1774176706,1404898394,53,20852,1.4,90,0.791859339,19.74436474
160,2000,1.6,85,14620272,1771849195,1382177225,52,12636,1.4,90,0.780076109,18.66267681
160,2000,1.6,90,15314786,1768759138,1414382362,55,23564,1.4,90,0.799646674,16.08862668
160,2300,0.2,70,18687066,1789596686,1505319267,50,46804,1.4,90,0.841150008,59.720008
160,2300,0.2,75,18179979,1791233368,1483124504,49,32908,1.4,90,0.827990663,57.27613461
160,2300,0.2,80,18861284,1788129859,1517378596,49,22384,1.4,90,0.848584116,56.64660618
160,2300,0.2,85,17889616,1786976581,1466634468,49,17256,1.4,90,0.820735136,55.64575173
160,2300,0.2,90,18329068,1785771746,1497674575,49,0,1.4,90,0.838670775,52.88094031
160,2300,0.4,70,16901046,1779606269,1493970039,50,42952,1.4,90,0.839494705,36.92045941
160,2300,0.4,75,16528484,1777499166,1470927031,50,40384,1.4,90,0.827526144,36.08035204
160,2300,0.4,80,15951156,1777764029,1409026675,51,22384,1.4,90,0.792583634,34.33002407
160,2300,0.4,85,15756224,1776158189,1454127620,51,14448,1.4,90,0.818692631,32.63583435
160,2300,0.4,90,16154300,1777333262,1447676735,50,3596,1.4,90,0.814521827,31.02581182
160,2300,0.6,70,16299322,1774652590,1484480553,52,53468,1.4,90,0.836490793,30.16037319
160,2300,0.6,75,15949479,1777007035,1464961347,52,41412,1.4,90,0.82439817,27.87380478
160,2300,0.6,80,15749874,1775799500,1466712900,51,33436,1.4,90,0.825945102,27.96328553
160,2300,0.6,85,15492310,1771323276,1432477151,52,19040,1.4,90,0.808704526,25.91151327
160,2300,0.6,90,16057855,1772503939,1463945997,52,4096,1.4,90,0.825919743,23.75461507
160,2300,0.8,70,15588578,1774294600,1470535702,51,43980,1.4,90,0.82880019,27.23539504
160,2300,0.8,75,15352814,1774978947,1466406033,54,40460,1.4,90,0.826154043,24.32681717
160,2300,0.8,80,15141236,1772631351,1408019366,53,42412,1.4,90,0.794310315,23.40082199
160,2300,0.8,85,14719943,1774647784,1443220685,54,25356,1.4,90,0.813243449,21.39901345
160,2300,0.8,90,15788753,1771088409,1455613457,54,524,1.4,90,0.821875096,19.9978255
160,2300,1,70,15579734,1772362270,1474460255,53,49872,1.4,90,0.831918102,24.81313804
160,2300,1,75,15664187,1772276381,1449630788,54,35852,1.4,90,0.817948489,22.5105635
160,2300,1,80,14971678,1773506953,1430431850,54,19468,1.4,90,0.806555535,21.73268636
160,2300,1,85,15024956,1771064361,1420861015,54,18688,1.4,90,0.802263908,20.30860897
160,2300,1,90,13997159,1770658031,1392573638,53,18700,1.4,90,0.786472381,18.1835533
160,2300,1.2,70,15434150,1774432346,1451692576,54,43200,1.4,90,0.81811661,23.30405591
160,2300,1.2,75,14505053,1771308329,1395327200,55,36364,1.4,90,0.78773818,21.9702216
160,2300,1.2,80,14298575,1774625684,1432410052,55,20584,1.4,90,0.807161795,20.36049004
160,2300,1.2,85,15124359,1771674506,1441647002,52,17748,1.4,90,0.813720013,18.30675547
160,2300,1.2,90,13848123,1769802696,1376902044,56,0,1.4,90,0.777997484,16.65660322
160,2300,1.4,70,14635809,1772249439,1416086497,53,44032,1.4,90,0.799033401,21.75326129
160,2300,1.4,75,15244936,1770040258,1452999699,53,38588,1.4,90,0.820885114,20.25680281
160,2300,1.4,80,14625156,1771445562,1422380528,55,23140,1.4,90,0.802949048,18.99930002
160,2300,1.4,85,14451795,1770423739,1435524184,52,19552,1.4,90,0.810836498,17.95287494
160,2300,1.4,90,14051606,1770664357,1411043624,56,0,1.4,90,0.796900677,15.70854244
160,2300,1.6,70,14807470,1778470503,1588339904,55,49152,1.4,90,0.893093195,21.88569132
160,2300,1.6,75,15246605,1771333684,1494433176,54,39096,1.4,90,0.843676824,20.39252217
160,2300,1.6,80,14747475,1770778987,1447666996,55,26368,1.4,90,0.817531158,18.38699326
160,2300,1.6,85,14466990,1772354161,1412335516,55,19316,1.4,90,0.796869806,17.25103795
160,2300,1.6,90,13822387,1767968318,1383680511,53,0,1.4,90,0.782638748,15.1538086
160,2600,0.2,70,18051496,1783782392,1488613339,51,42184,1.4,90,0.834526311,54.40118221
160,2600,0.2,75,17754533,1785927848,1490638169,50,31372,1.4,90,0.834657554,52.94143633
160,2600,0.2,80,18093956,1781878442,1517847646,50,37900,1.4,90,0.851824462,49.34866209
160,2600,0.2,85,18052174,1785635732,1512514031,51,11788,1.4,90,0.847045119,49.8223362
160,2600,0.2,90,18056176,1783216837,1531528504,50,3852,1.4,90,0.858857135,48.19600688
160,2600,0.4,70,15935034,1778396197,1440715160,52,46848,1.4,90,0.810120468,35.68046617
160,2600,0.4,75,17132868,1780723634,1523651075,51,37292,1.4,90,0.855635903,34.60302916
160,2600,0.4,80,16149057,1777748657,1485781112,51,39692,1.4,90,0.835765566,31.43910054
160,2600,0.4,85,15917451,1775701466,1446808070,51,28940,1.4,90,0.814781143,31.31297708
160,2600,0.4,90,15036559,1774843355,1407150898,52,780,1.4,90,0.792831037,28.4734424
160,2600,0.6,70,15751974,1774835915,1498652258,53,51200,1.4,90,0.844389189,27.8745653
160,2600,0.6,75,15183068,1773475887,1420225366,52,37304,1.4,90,0.80081459,26.35787703
160,2600,0.6,80,15184349,1774754889,1465696864,53,38412,1.4,90,0.825858756,23.62609091
160,2600,0.6,85,14970356,1772442792,1416373948,53,40460,1.4,90,0.799108414,23.28375306
160,2600,0.6,90,14873098,1773186878,1435247608,53,0,1.4,90,0.809417003,22.03091637
160,2600,0.8,70,14535085,1773426779,1425680942,54,48844,1.4,90,0.803913056,24.79759199
160,2600,0.8,75,14548018,1773869839,1418811682,55,39424,1.4,90,0.799839791,22.93634942
